Start,End,GC_Contet
8581,8681,0.31
8582,8682,0.3
8583,8683,0.3
8584,8684,0.29
8585,8685,0.3
8586,8686,0.29
8587,8687,0.3
8588,8688,0.29
8589,8689,0.29
8590,8690,0.28
8591,8691,0.28
8592,8692,0.29
8593,8693,0.29
8594,8694,0.29
8595,8695,0.29
8596,8696,0.29
8597,8697,0.29
8598,8698,0.29
8599,8699,0.29
8600,8700,0.29
8601,8701,0.3
8602,8702,0.3
8603,8703,0.3
8604,8704,0.3
8605,8705,0.31
8606,8706,0.31
8607,8707,0.31
8608,8708,0.31
8609,8709,0.31
8610,8710,0.3
8611,8711,0.3
8612,8712,0.3
8613,8713,0.31
8614,8714,0.31
8615,8715,0.3
8616,8716,0.3
8617,8717,0.31
8618,8718,0.3
8619,8719,0.3
8620,8720,0.31
8621,8721,0.31
8622,8722,0.32
8623,8723,0.33
8624,8724,0.33
8625,8725,0.33
8626,8726,0.34
8627,8727,0.33
8628,8728,0.34
8629,8729,0.33
8630,8730,0.33
8631,8731,0.34
8632,8732,0.35
8633,8733,0.35
8634,8734,0.36
8635,8735,0.36
8636,8736,0.37
8637,8737,0.36
8638,8738,0.37
8639,8739,0.37
8640,8740,0.37
8641,8741,0.38
8642,8742,0.38
8643,8743,0.38
8644,8744,0.38
8645,8745,0.39
8646,8746,0.39
8647,8747,0.39
8648,8748,0.4
8649,8749,0.4
8650,8750,0.4
8651,8751,0.41
8652,8752,0.4
8653,8753,0.41
8654,8754,0.4
8655,8755,0.4
8656,8756,0.4
8657,8757,0.4
8658,8758,0.41
8659,8759,0.42
8660,8760,0.42
8661,8761,0.42
8662,8762,0.42
8663,8763,0.42
8664,8764,0.42
8665,8765,0.42
8666,8766,0.42
8667,8767,0.42
8668,8768,0.42
8669,8769,0.42
8670,8770,0.43
8671,8771,0.43
8672,8772,0.42
8673,8773,0.43
8674,8774,0.43
8675,8775,0.44
8676,8776,0.44
8677,8777,0.44
8678,8778,0.45
8679,8779,0.44
8680,8780,0.44
8681,8781,0.45
8682,8782,0.46
8683,8783,0.46
8684,8784,0.47
8685,8785,0.47
8686,8786,0.47
8687,8787,0.47
8688,8788,0.48
8689,8789,0.48
8690,8790,0.49
8691,8791,0.5
8692,8792,0.5
8693,8793,0.51
8694,8794,0.52
8695,8795,0.53
8696,8796,0.53
8697,8797,0.53
8698,8798,0.54
8699,8799,0.54
8700,8800,0.54
8701,8801,0.54
8702,8802,0.55
8703,8803,0.56
8704,8804,0.56
8705,8805,0.55
8706,8806,0.55
8707,8807,0.56
8708,8808,0.56
8709,8809,0.56
8710,8810,0.57
8711,8811,0.57
8712,8812,0.58
8713,8813,0.58
8714,8814,0.59
8715,8815,0.59
8716,8816,0.6
8717,8817,0.59
8718,8818,0.6
8719,8819,0.61
8720,8820,0.61
8721,8821,0.61
8722,8822,0.61
8723,8823,0.6
8724,8824,0.6
8725,8825,0.61
8726,8826,0.6
8727,8827,0.61
8728,8828,0.6
8729,8829,0.6
8730,8830,0.61
8731,8831,0.61
8732,8832,0.6
8733,8833,0.6
8734,8834,0.6
8735,8835,0.61
8736,8836,0.6
8737,8837,0.61
8738,8838,0.6
8739,8839,0.6
8740,8840,0.6
8741,8841,0.59
8742,8842,0.59
8743,8843,0.6
8744,8844,0.6
8745,8845,0.6
8746,8846,0.61
8747,8847,0.62
8748,8848,0.61
8749,8849,0.6
8750,8850,0.6
8751,8851,0.6
8752,8852,0.61
8753,8853,0.6
8754,8854,0.61
8755,8855,0.61
8756,8856,0.6
8757,8857,0.61
8758,8858,0.61
8759,8859,0.61
8760,8860,0.61
8761,8861,0.6
8762,8862,0.6
8763,8863,0.61
8764,8864,0.61
8765,8865,0.61
8766,8866,0.6
8767,8867,0.6
8768,8868,0.59
8769,8869,0.59
8770,8870,0.58
8771,8871,0.57
8772,8872,0.57
8773,8873,0.56
8774,8874,0.56
8775,8875,0.55
8776,8876,0.55
8777,8877,0.54
8778,8878,0.53
8779,8879,0.53
8780,8880,0.53
8781,8881,0.53
8782,8882,0.52
8783,8883,0.52
8784,8884,0.52
8785,8885,0.51
8786,8886,0.51
8787,8887,0.5
8788,8888,0.49
8789,8889,0.5
8790,8890,0.5
8791,8891,0.5
8792,8892,0.5
8793,8893,0.49
8794,8894,0.48
8795,8895,0.47
8796,8896,0.48
8797,8897,0.48
8798,8898,0.48
8799,8899,0.49
8800,8900,0.49
8801,8901,0.48
8802,8902,0.48
8803,8903,0.47
8804,8904,0.47
8805,8905,0.48
8806,8906,0.49
8807,8907,0.49
8808,8908,0.5
8809,8909,0.49
8810,8910,0.49
8811,8911,0.5
8812,8912,0.49
8813,8913,0.48
8814,8914,0.48
8815,8915,0.49
8816,8916,0.48
8817,8917,0.49
8818,8918,0.48
8819,8919,0.47
8820,8920,0.47
8821,8921,0.47
8822,8922,0.46
8823,8923,0.46
8824,8924,0.45
8825,8925,0.45
8826,8926,0.46
8827,8927,0.45
8828,8928,0.46
8829,8929,0.46
8830,8930,0.46
8831,8931,0.46
8832,8932,0.46
8833,8933,0.47
8834,8934,0.46
8835,8935,0.45
8836,8936,0.46
8837,8937,0.45
8838,8938,0.45
8839,8939,0.46
8840,8940,0.46
8841,8941,0.47
8842,8942,0.47
8843,8943,0.47
8844,8944,0.46
8845,8945,0.46
8846,8946,0.46
8847,8947,0.46
8848,8948,0.46
8849,8949,0.47
8850,8950,0.48
8851,8951,0.48
8852,8952,0.47
8853,8953,0.47
8854,8954,0.46
8855,8955,0.46
8856,8956,0.46
8857,8957,0.46
8858,8958,0.46
8859,8959,0.45
8860,8960,0.45
8861,8961,0.45
8862,8962,0.45
8863,8963,0.44
8864,8964,0.43
8865,8965,0.43
8866,8966,0.43
8867,8967,0.44
8868,8968,0.44
8869,8969,0.45
8870,8970,0.46
8871,8971,0.47
8872,8972,0.48
8873,8973,0.48
8874,8974,0.49
8875,8975,0.49
8876,8976,0.5
8877,8977,0.51
8878,8978,0.52
8879,8979,0.52
8880,8980,0.53
8881,8981,0.53
8882,8982,0.53
8883,8983,0.54
8884,8984,0.54
8885,8985,0.55
8886,8986,0.56
8887,8987,0.56
8888,8988,0.57
8889,8989,0.57
8890,8990,0.57
8891,8991,0.57
8892,8992,0.56
8893,8993,0.56
8894,8994,0.56
8895,8995,0.56
8896,8996,0.55
8897,8997,0.55
8898,8998,0.54
8899,8999,0.54
8900,9000,0.54
8901,9001,0.55
8902,9002,0.54
8903,9003,0.54
8904,9004,0.54
8905,9005,0.53
8906,9006,0.52
8907,9007,0.51
8908,9008,0.51
8909,9009,0.51
8910,9010,0.5
8911,9011,0.5
8912,9012,0.5
8913,9013,0.51
8914,9014,0.5
8915,9015,0.49
8916,9016,0.5
8917,9017,0.5
8918,9018,0.5
8919,9019,0.51
8920,9020,0.5
8921,9021,0.5
8922,9022,0.5
8923,9023,0.51
8924,9024,0.51
8925,9025,0.51
8926,9026,0.5
8927,9027,0.51
8928,9028,0.5
8929,9029,0.51
8930,9030,0.5
8931,9031,0.49
8932,9032,0.5
8933,9033,0.5
8934,9034,0.5
8935,9035,0.51
8936,9036,0.5
8937,9037,0.51
8938,9038,0.52
8939,9039,0.52
8940,9040,0.51
8941,9041,0.51
8942,9042,0.5
8943,9043,0.49
8944,9044,0.5
8945,9045,0.49
8946,9046,0.49
8947,9047,0.49
8948,9048,0.49
8949,9049,0.48
8950,9050,0.48
8951,9051,0.47
8952,9052,0.48
8953,9053,0.49
8954,9054,0.49
8955,9055,0.49
8956,9056,0.49
8957,9057,0.49
8958,9058,0.49
8959,9059,0.49
8960,9060,0.49
8961,9061,0.49
8962,9062,0.49
8963,9063,0.5
8964,9064,0.5
8965,9065,0.51
8966,9066,0.51
8967,9067,0.5
8968,9068,0.51
8969,9069,0.51
8970,9070,0.5
8971,9071,0.5
8972,9072,0.5
8973,9073,0.5
8974,9074,0.5
8975,9075,0.51
8976,9076,0.51
8977,9077,0.5
8978,9078,0.49
8979,9079,0.5
8980,9080,0.5
8981,9081,0.5
8982,9082,0.51
8983,9083,0.5
8984,9084,0.5
8985,9085,0.5
8986,9086,0.5
8987,9087,0.5
8988,9088,0.49
8989,9089,0.48
8990,9090,0.48
8991,9091,0.47
8992,9092,0.48
8993,9093,0.49
8994,9094,0.49
8995,9095,0.5
8996,9096,0.51
8997,9097,0.52
8998,9098,0.52
8999,9099,0.51
9000,9100,0.51
9001,9101,0.5
9002,9102,0.51
9003,9103,0.51
9004,9104,0.52
9005,9105,0.53
9006,9106,0.53
9007,9107,0.54
9008,9108,0.53
9009,9109,0.54
9010,9110,0.54
9011,9111,0.54
9012,9112,0.55
9013,9113,0.55
9014,9114,0.55
9015,9115,0.56
9016,9116,0.55
9017,9117,0.55
9018,9118,0.55
9019,9119,0.55
9020,9120,0.56
9021,9121,0.57
9022,9122,0.58
9023,9123,0.57
9024,9124,0.57
9025,9125,0.57
9026,9126,0.58
9027,9127,0.57
9028,9128,0.57
9029,9129,0.57
9030,9130,0.57
9031,9131,0.57
9032,9132,0.56
9033,9133,0.55
9034,9134,0.56
9035,9135,0.55
9036,9136,0.55
9037,9137,0.54
9038,9138,0.53
9039,9139,0.52
9040,9140,0.52
9041,9141,0.52
9042,9142,0.52
9043,9143,0.52
9044,9144,0.51
9045,9145,0.51
9046,9146,0.5
9047,9147,0.5
9048,9148,0.5
9049,9149,0.51
9050,9150,0.5
9051,9151,0.5
9052,9152,0.5
9053,9153,0.49
9054,9154,0.49
9055,9155,0.48
9056,9156,0.49
9057,9157,0.48
9058,9158,0.47
9059,9159,0.48
9060,9160,0.47
9061,9161,0.47
9062,9162,0.46
9063,9163,0.45
9064,9164,0.45
9065,9165,0.44
9066,9166,0.44
9067,9167,0.44
9068,9168,0.43
9069,9169,0.42
9070,9170,0.42
9071,9171,0.41
9072,9172,0.4
9073,9173,0.4
9074,9174,0.39
9075,9175,0.38
9076,9176,0.37
9077,9177,0.37
9078,9178,0.37
9079,9179,0.37
9080,9180,0.36
9081,9181,0.35
9082,9182,0.34
9083,9183,0.34
9084,9184,0.33
9085,9185,0.33
9086,9186,0.32
9087,9187,0.33
9088,9188,0.34
9089,9189,0.35
9090,9190,0.35
9091,9191,0.35
9092,9192,0.34
9093,9193,0.34
9094,9194,0.35
9095,9195,0.34
9096,9196,0.33
9097,9197,0.32
9098,9198,0.32
9099,9199,0.32
9100,9200,0.33
9101,9201,0.33
9102,9202,0.33
9103,9203,0.33
9104,9204,0.33
9105,9205,0.33
9106,9206,0.33
9107,9207,0.32
9108,9208,0.32
9109,9209,0.31
9110,9210,0.32
9111,9211,0.31
9112,9212,0.31
9113,9213,0.3
9114,9214,0.31
9115,9215,0.3
9116,9216,0.3
9117,9217,0.29
9118,9218,0.29
9119,9219,0.28
9120,9220,0.28
9121,9221,0.27
9122,9222,0.26
9123,9223,0.26
9124,9224,0.26
9125,9225,0.26
9126,9226,0.25
9127,9227,0.25
9128,9228,0.25
9129,9229,0.24
9130,9230,0.24
9131,9231,0.24
9132,9232,0.25
9133,9233,0.25
9134,9234,0.25
9135,9235,0.26
9136,9236,0.26
9137,9237,0.26
9138,9238,0.26
9139,9239,0.26
9140,9240,0.26
9141,9241,0.25
9142,9242,0.25
9143,9243,0.25
9144,9244,0.26
9145,9245,0.27
9146,9246,0.27
9147,9247,0.26
9148,9248,0.27
9149,9249,0.26
9150,9250,0.27
9151,9251,0.27
9152,9252,0.26
9153,9253,0.27
9154,9254,0.27
9155,9255,0.27
9156,9256,0.26
9157,9257,0.26
9158,9258,0.27
9159,9259,0.26
9160,9260,0.26
9161,9261,0.26
9162,9262,0.26
9163,9263,0.26
9164,9264,0.26
9165,9265,0.27
9166,9266,0.27
9167,9267,0.28
9168,9268,0.29
9169,9269,0.29
9170,9270,0.3
9171,9271,0.3
9172,9272,0.3
9173,9273,0.31
9174,9274,0.32
9175,9275,0.32
9176,9276,0.33
9177,9277,0.33
9178,9278,0.33
9179,9279,0.33
9180,9280,0.33
9181,9281,0.34
9182,9282,0.34
9183,9283,0.35
9184,9284,0.35
9185,9285,0.34
9186,9286,0.34
9187,9287,0.33
9188,9288,0.32
9189,9289,0.31
9190,9290,0.31
9191,9291,0.32
9192,9292,0.32
9193,9293,0.32
9194,9294,0.31
9195,9295,0.31
9196,9296,0.32
9197,9297,0.32
9198,9298,0.32
9199,9299,0.32
9200,9300,0.32
9201,9301,0.32
9202,9302,0.31
9203,9303,0.31
9204,9304,0.3
9205,9305,0.29
9206,9306,0.3
9207,9307,0.3
9208,9308,0.3
9209,9309,0.31
9210,9310,0.3
9211,9311,0.3
9212,9312,0.3
9213,9313,0.31
9214,9314,0.31
9215,9315,0.32
9216,9316,0.32
9217,9317,0.33
9218,9318,0.34
9219,9319,0.34
9220,9320,0.33
9221,9321,0.34
9222,9322,0.34
9223,9323,0.35
9224,9324,0.36
9225,9325,0.35
9226,9326,0.36
9227,9327,0.37
9228,9328,0.38
9229,9329,0.38
9230,9330,0.38
9231,9331,0.38
9232,9332,0.37
9233,9333,0.38
9234,9334,0.38
9235,9335,0.37
9236,9336,0.38
9237,9337,0.39
9238,9338,0.4
9239,9339,0.4
9240,9340,0.4
9241,9341,0.4
9242,9342,0.4
9243,9343,0.4
9244,9344,0.39
9245,9345,0.39
9246,9346,0.39
9247,9347,0.39
9248,9348,0.38
9249,9349,0.39
9250,9350,0.38
9251,9351,0.39
9252,9352,0.4
9253,9353,0.39
9254,9354,0.39
9255,9355,0.39
9256,9356,0.39
9257,9357,0.39
9258,9358,0.38
9259,9359,0.38
9260,9360,0.38
9261,9361,0.38
9262,9362,0.39
9263,9363,0.4
9264,9364,0.41
9265,9365,0.4
9266,9366,0.4
9267,9367,0.39
9268,9368,0.38
9269,9369,0.38
9270,9370,0.37
9271,9371,0.37
9272,9372,0.37
9273,9373,0.36
9274,9374,0.35
9275,9375,0.35
9276,9376,0.34
9277,9377,0.34
9278,9378,0.34
9279,9379,0.33
9280,9380,0.33
9281,9381,0.32
9282,9382,0.33
9283,9383,0.32
9284,9384,0.33
9285,9385,0.33
9286,9386,0.33
9287,9387,0.34
9288,9388,0.35
9289,9389,0.35
9290,9390,0.35
9291,9391,0.34
9292,9392,0.34
9293,9393,0.33
9294,9394,0.34
9295,9395,0.34
9296,9396,0.34
9297,9397,0.34
9298,9398,0.35
9299,9399,0.35
9300,9400,0.34
9301,9401,0.35
9302,9402,0.35
9303,9403,0.35
9304,9404,0.35
9305,9405,0.36
9306,9406,0.36
9307,9407,0.37
9308,9408,0.37
9309,9409,0.37
9310,9410,0.38
9311,9411,0.38
9312,9412,0.37
9313,9413,0.37
9314,9414,0.37
9315,9415,0.36
9316,9416,0.37
9317,9417,0.36
9318,9418,0.36
9319,9419,0.37
9320,9420,0.37
9321,9421,0.36
9322,9422,0.36
9323,9423,0.35
9324,9424,0.35
9325,9425,0.36
9326,9426,0.35
9327,9427,0.34
9328,9428,0.34
9329,9429,0.35
9330,9430,0.36
9331,9431,0.36
9332,9432,0.36
9333,9433,0.36
9334,9434,0.36
9335,9435,0.36
9336,9436,0.35
9337,9437,0.35
9338,9438,0.34
9339,9439,0.34
9340,9440,0.35
9341,9441,0.36
9342,9442,0.36
9343,9443,0.37
9344,9444,0.38
9345,9445,0.37
9346,9446,0.38
9347,9447,0.39
9348,9448,0.39
9349,9449,0.39
9350,9450,0.4
9351,9451,0.4
9352,9452,0.4
9353,9453,0.41
9354,9454,0.42
9355,9455,0.42
9356,9456,0.42
9357,9457,0.43
9358,9458,0.43
9359,9459,0.43
9360,9460,0.44
9361,9461,0.44
9362,9462,0.44
9363,9463,0.43
9364,9464,0.42
9365,9465,0.42
9366,9466,0.42
9367,9467,0.42
9368,9468,0.43
9369,9469,0.44
9370,9470,0.44
9371,9471,0.45
9372,9472,0.46
9373,9473,0.47
9374,9474,0.47
9375,9475,0.48
9376,9476,0.49
9377,9477,0.5
9378,9478,0.51
9379,9479,0.52
9380,9480,0.52
9381,9481,0.53
9382,9482,0.53
9383,9483,0.53
9384,9484,0.53
9385,9485,0.53
9386,9486,0.54
9387,9487,0.53
9388,9488,0.52
9389,9489,0.53
9390,9490,0.53
9391,9491,0.53
9392,9492,0.54
9393,9493,0.55
9394,9494,0.55
9395,9495,0.55
9396,9496,0.54
9397,9497,0.54
9398,9498,0.53
9399,9499,0.53
9400,9500,0.53
9401,9501,0.53
9402,9502,0.54
9403,9503,0.55
9404,9504,0.55
9405,9505,0.54
9406,9506,0.54
9407,9507,0.53
9408,9508,0.54
9409,9509,0.54
9410,9510,0.54
9411,9511,0.54
9412,9512,0.55
9413,9513,0.55
9414,9514,0.54
9415,9515,0.54
9416,9516,0.54
9417,9517,0.55
9418,9518,0.55
9419,9519,0.54
9420,9520,0.55
9421,9521,0.56
9422,9522,0.57
9423,9523,0.57
9424,9524,0.56
9425,9525,0.55
9426,9526,0.55
9427,9527,0.55
9428,9528,0.54
9429,9529,0.53
9430,9530,0.53
9431,9531,0.54
9432,9532,0.54
9433,9533,0.53
9434,9534,0.52
9435,9535,0.52
9436,9536,0.52
9437,9537,0.51
9438,9538,0.51
9439,9539,0.52
9440,9540,0.51
9441,9541,0.5
9442,9542,0.51
9443,9543,0.5
9444,9544,0.5
9445,9545,0.5
9446,9546,0.5
9447,9547,0.5
9448,9548,0.51
9449,9549,0.51
9450,9550,0.51
9451,9551,0.5
9452,9552,0.49
9453,9553,0.48
9454,9554,0.48
9455,9555,0.48
9456,9556,0.49
9457,9557,0.49
9458,9558,0.49
9459,9559,0.49
9460,9560,0.49
9461,9561,0.49
9462,9562,0.48
9463,9563,0.49
9464,9564,0.5
9465,9565,0.5
9466,9566,0.51
9467,9567,0.51
9468,9568,0.51
9469,9569,0.51
9470,9570,0.52
9471,9571,0.51
9472,9572,0.51
9473,9573,0.51
9474,9574,0.51
9475,9575,0.51
9476,9576,0.5
9477,9577,0.5
9478,9578,0.5
9479,9579,0.49
9480,9580,0.49
9481,9581,0.49
9482,9582,0.48
9483,9583,0.49
9484,9584,0.49
9485,9585,0.5
9486,9586,0.49
9487,9587,0.49
9488,9588,0.5
9489,9589,0.5
9490,9590,0.49
9491,9591,0.5
9492,9592,0.49
9493,9593,0.49
9494,9594,0.49
9495,9595,0.49
9496,9596,0.5
9497,9597,0.5
9498,9598,0.5
9499,9599,0.51
9500,9600,0.52
9501,9601,0.51
9502,9602,0.5
9503,9603,0.5
9504,9604,0.51
9505,9605,0.51
9506,9606,0.51
9507,9607,0.52
9508,9608,0.51
9509,9609,0.51
9510,9610,0.51
9511,9611,0.52
9512,9612,0.52
9513,9613,0.52
9514,9614,0.52
9515,9615,0.53
9516,9616,0.53
9517,9617,0.53
9518,9618,0.52
9519,9619,0.52
9520,9620,0.51
9521,9621,0.51
9522,9622,0.5
9523,9623,0.51
9524,9624,0.52
9525,9625,0.52
9526,9626,0.53
9527,9627,0.54
9528,9628,0.55
9529,9629,0.55
9530,9630,0.54
9531,9631,0.53
9532,9632,0.53
9533,9633,0.54
9534,9634,0.54
9535,9635,0.55
9536,9636,0.56
9537,9637,0.56
9538,9638,0.57
9539,9639,0.56
9540,9640,0.57
9541,9641,0.57
9542,9642,0.57
9543,9643,0.58
9544,9644,0.58
9545,9645,0.58
9546,9646,0.58
9547,9647,0.58
9548,9648,0.58
9549,9649,0.57
9550,9650,0.57
9551,9651,0.58
9552,9652,0.59
9553,9653,0.6
9554,9654,0.59
9555,9655,0.6
9556,9656,0.6
9557,9657,0.6
9558,9658,0.61
9559,9659,0.62
9560,9660,0.62
9561,9661,0.63
9562,9662,0.63
9563,9663,0.62
9564,9664,0.61
9565,9665,0.62
9566,9666,0.62
9567,9667,0.62
9568,9668,0.61
9569,9669,0.6
9570,9670,0.59
9571,9671,0.59
9572,9672,0.58
9573,9673,0.57
9574,9674,0.57
9575,9675,0.56
9576,9676,0.56
9577,9677,0.55
9578,9678,0.54
9579,9679,0.54
9580,9680,0.54
9581,9681,0.53
9582,9682,0.53
9583,9683,0.52
9584,9684,0.51
9585,9685,0.5
9586,9686,0.5
9587,9687,0.5
9588,9688,0.49
9589,9689,0.48
9590,9690,0.48
9591,9691,0.47
9592,9692,0.47
9593,9693,0.46
9594,9694,0.45
9595,9695,0.45
9596,9696,0.45
9597,9697,0.45
9598,9698,0.46
9599,9699,0.45
9600,9700,0.45
9601,9701,0.45
9602,9702,0.46
9603,9703,0.45
9604,9704,0.44
9605,9705,0.45
9606,9706,0.44
9607,9707,0.44
9608,9708,0.44
9609,9709,0.44
9610,9710,0.44
9611,9711,0.43
9612,9712,0.43
9613,9713,0.43
9614,9714,0.43
9615,9715,0.42
9616,9716,0.41
9617,9717,0.41
9618,9718,0.42
9619,9719,0.42
9620,9720,0.43
9621,9721,0.43
9622,9722,0.43
9623,9723,0.42
9624,9724,0.41
9625,9725,0.41
9626,9726,0.4
9627,9727,0.4
9628,9728,0.39
9629,9729,0.39
9630,9730,0.4
9631,9731,0.4
9632,9732,0.41
9633,9733,0.4
9634,9734,0.4
9635,9735,0.39
9636,9736,0.38
9637,9737,0.38
9638,9738,0.37
9639,9739,0.37
9640,9740,0.36
9641,9741,0.37
9642,9742,0.37
9643,9743,0.36
9644,9744,0.35
9645,9745,0.36
9646,9746,0.36
9647,9747,0.35
9648,9748,0.34
9649,9749,0.34
9650,9750,0.33
9651,9751,0.32
9652,9752,0.32
9653,9753,0.31
9654,9754,0.31
9655,9755,0.31
9656,9756,0.3
9657,9757,0.29
9658,9758,0.29
9659,9759,0.28
9660,9760,0.28
9661,9761,0.27
9662,9762,0.27
9663,9763,0.27
9664,9764,0.27
9665,9765,0.26
9666,9766,0.25
9667,9767,0.26
9668,9768,0.26
9669,9769,0.26
9670,9770,0.26
9671,9771,0.27
9672,9772,0.27
9673,9773,0.27
9674,9774,0.27
9675,9775,0.27
9676,9776,0.28
9677,9777,0.28
9678,9778,0.28
9679,9779,0.28
9680,9780,0.29
9681,9781,0.3
9682,9782,0.3
9683,9783,0.31
9684,9784,0.31
9685,9785,0.31
9686,9786,0.31
9687,9787,0.32
9688,9788,0.32
9689,9789,0.32
9690,9790,0.32
9691,9791,0.32
9692,9792,0.32
9693,9793,0.33
9694,9794,0.33
9695,9795,0.33
9696,9796,0.32
9697,9797,0.32
9698,9798,0.31
9699,9799,0.32
9700,9800,0.31
9701,9801,0.32
9702,9802,0.31
9703,9803,0.31
9704,9804,0.31
9705,9805,0.3
9706,9806,0.3
9707,9807,0.29
9708,9808,0.29
9709,9809,0.29
9710,9810,0.28
9711,9811,0.29
9712,9812,0.28
9713,9813,0.27
9714,9814,0.27
9715,9815,0.27
9716,9816,0.27
9717,9817,0.26
9718,9818,0.25
9719,9819,0.25
9720,9820,0.24
9721,9821,0.23
9722,9822,0.24
9723,9823,0.25
9724,9824,0.25
9725,9825,0.25
9726,9826,0.26
9727,9827,0.25
9728,9828,0.26
9729,9829,0.26
9730,9830,0.26
9731,9831,0.27
9732,9832,0.27
9733,9833,0.27
9734,9834,0.28
9735,9835,0.28
9736,9836,0.28
9737,9837,0.28
9738,9838,0.29
9739,9839,0.29
9740,9840,0.29
9741,9841,0.29
9742,9842,0.28
9743,9843,0.29
9744,9844,0.29
9745,9845,0.29
9746,9846,0.28
9747,9847,0.28
9748,9848,0.29
9749,9849,0.29
9750,9850,0.29
9751,9851,0.29
9752,9852,0.28
9753,9853,0.29
9754,9854,0.29
9755,9855,0.28
9756,9856,0.28
9757,9857,0.28
9758,9858,0.28
9759,9859,0.28
9760,9860,0.27
9761,9861,0.27
9762,9862,0.27
9763,9863,0.27
9764,9864,0.28
9765,9865,0.28
9766,9866,0.29
9767,9867,0.28
9768,9868,0.28
9769,9869,0.28
9770,9870,0.29
9771,9871,0.29
9772,9872,0.29
9773,9873,0.3
9774,9874,0.31
9775,9875,0.31
9776,9876,0.31
9777,9877,0.31
9778,9878,0.31
9779,9879,0.31
9780,9880,0.31
9781,9881,0.3
9782,9882,0.31
9783,9883,0.3
9784,9884,0.3
9785,9885,0.3
9786,9886,0.31
9787,9887,0.31
9788,9888,0.32
9789,9889,0.32
9790,9890,0.32
9791,9891,0.32
9792,9892,0.32
9793,9893,0.31
9794,9894,0.31
9795,9895,0.31
9796,9896,0.31
9797,9897,0.31
9798,9898,0.31
9799,9899,0.3
9800,9900,0.3
9801,9901,0.29
9802,9902,0.3
9803,9903,0.31
9804,9904,0.31
9805,9905,0.31
9806,9906,0.31
9807,9907,0.31
9808,9908,0.31
9809,9909,0.3
9810,9910,0.31
9811,9911,0.3
9812,9912,0.3
9813,9913,0.31
9814,9914,0.31
9815,9915,0.31
9816,9916,0.31
9817,9917,0.32
9818,9918,0.33
9819,9919,0.34
9820,9920,0.34
9821,9921,0.34
9822,9922,0.34
9823,9923,0.33
9824,9924,0.34
9825,9925,0.35
9826,9926,0.35
9827,9927,0.35
9828,9928,0.34
9829,9929,0.35
9830,9930,0.34
9831,9931,0.34
9832,9932,0.33
9833,9933,0.33
9834,9934,0.32
9835,9935,0.33
9836,9936,0.33
9837,9937,0.33
9838,9938,0.33
9839,9939,0.33
9840,9940,0.33
9841,9941,0.32
9842,9942,0.33
9843,9943,0.32
9844,9944,0.32
9845,9945,0.31
9846,9946,0.31
9847,9947,0.32
9848,9948,0.31
9849,9949,0.32
9850,9950,0.32
9851,9951,0.32
9852,9952,0.32
9853,9953,0.32
9854,9954,0.32
9855,9955,0.32
9856,9956,0.32
9857,9957,0.32
9858,9958,0.31
9859,9959,0.31
9860,9960,0.31
9861,9961,0.32
9862,9962,0.33
9863,9963,0.33
9864,9964,0.32
9865,9965,0.32
9866,9966,0.31
9867,9967,0.31
9868,9968,0.32
9869,9969,0.32
9870,9970,0.32
9871,9971,0.31
9872,9972,0.31
9873,9973,0.3
9874,9974,0.29
9875,9975,0.3
9876,9976,0.29
9877,9977,0.3
9878,9978,0.3
9879,9979,0.31
9880,9980,0.3
9881,9981,0.31
9882,9982,0.3
9883,9983,0.3
9884,9984,0.31
9885,9985,0.32
9886,9986,0.32
9887,9987,0.32
9888,9988,0.31
9889,9989,0.31
9890,9990,0.31
9891,9991,0.32
9892,9992,0.32
9893,9993,0.33
9894,9994,0.33
9895,9995,0.34
9896,9996,0.34
9897,9997,0.34
9898,9998,0.34
9899,9999,0.34
9900,10000,0.35
9901,10001,0.35
9902,10002,0.35
9903,10003,0.34
9904,10004,0.34
9905,10005,0.34
9906,10006,0.34
9907,10007,0.34
9908,10008,0.34
9909,10009,0.34
9910,10010,0.34
9911,10011,0.34
9912,10012,0.34
9913,10013,0.33
9914,10014,0.33
9915,10015,0.34
9916,10016,0.34
9917,10017,0.33
9918,10018,0.32
9919,10019,0.31
9920,10020,0.31
9921,10021,0.31
9922,10022,0.3
9923,10023,0.31
9924,10024,0.3
9925,10025,0.3
9926,10026,0.29
9927,10027,0.29
9928,10028,0.29
9929,10029,0.29
9930,10030,0.3
9931,10031,0.3
9932,10032,0.3
9933,10033,0.3
9934,10034,0.31
9935,10035,0.3
9936,10036,0.3
9937,10037,0.3
9938,10038,0.29
9939,10039,0.29
9940,10040,0.3
9941,10041,0.3
9942,10042,0.29
9943,10043,0.29
9944,10044,0.3
9945,10045,0.3
9946,10046,0.31
9947,10047,0.3
9948,10048,0.3
9949,10049,0.3
9950,10050,0.3
9951,10051,0.3
9952,10052,0.31
9953,10053,0.3
9954,10054,0.31
9955,10055,0.31
9956,10056,0.32
9957,10057,0.32
9958,10058,0.32
9959,10059,0.32
9960,10060,0.32
9961,10061,0.31
9962,10062,0.3
9963,10063,0.3
9964,10064,0.3
9965,10065,0.3
9966,10066,0.31
9967,10067,0.31
9968,10068,0.31
9969,10069,0.31
9970,10070,0.31
9971,10071,0.31
9972,10072,0.31
9973,10073,0.31
9974,10074,0.31
9975,10075,0.3
9976,10076,0.3
9977,10077,0.29
9978,10078,0.3
